GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0003151	outflow tract morphogenesis	0.00004434378618461596	0.00004434378618461596	+1	NOTCH1,CTNNB1,FGFR2,SMAD4,TGFBR2,SOX17
GO:1903201	regulation of oxidative stress-induced cell death	0.000048690739303544886	0.000048690739303544886	+1	FBXW7,NFE2L2,AKT1,HGF,TLR4,LRRK2
GO:0072431	signal transduction involved in mitotic G1 DNA damage checkpoint	0.000048690739303544886	0.000048690739303544886	+1	TP53,ATM,CDKN1B,CHEK2,EP300,CDKN1A
GO:1902400	intracellular signal transduction involved in G1 DNA damage checkpoint	0.000048690739303544886	0.000048690739303544886	+1	TP53,ATM,CDKN1B,CHEK2,EP300,CDKN1A
GO:0072413	signal transduction involved in mitotic cell cycle checkpoint	0.000058634353095623705	0.000058634353095623705	+1	TP53,ATM,CDKN1B,CHEK2,EP300,CDKN1A
GO:1902402	signal transduction involved in mitotic DNA damage checkpoint	0.000058634353095623705	0.000058634353095623705	+1	TP53,ATM,CDKN1B,CHEK2,EP300,CDKN1A
GO:1902403	signal transduction involved in mitotic DNA integrity checkpoint	0.000058634353095623705	0.000058634353095623705	+1	TP53,ATM,CDKN1B,CHEK2,EP300,CDKN1A
GO:0010212	response to ionizing radiation	0.0000633550906920012	0.0000633550906920012	+1	TP53,GATA3,STK11,ATM,BRCA1,CDKN1A,ATR
GO:0006261	DNA-dependent DNA replication	0.00006832930008578222	0.00006832930008578222	+1	FBXW7,STAG2,ATRX,POLQ,CHEK2,BRCA2,SMC1A,SMC3
GO:1903050	regulation of proteolysis involved in cellular protein catabolic process	0.00007460084322041007	0.00007460084322041007	+1	PTEN,CDKN2A,FBXW7,KEAP1,NFE2L2,CEBPA,LRRK2,TAF1,RPL5
GO:0038127	ERBB signaling pathway	0.00007474732757477786	0.00007474732757477786	+1	PIK3CA,EGFR,PIK3R1,FBXW7,AKT1,SOX9,ERBB4,PTPN11
GO:0061138	morphogenesis of a branching epithelium	0.00007547491785716313	0.00007547491785716313	+1	CTNNB1,SOX9,WT1,HGF,FGFR2,TGFBR2
GO:0035690	cellular response to drug	0.00007591005074610347	0.00007591005074610347	+1	TP53,CTNNB1,CDH1,NFE2L2,SOX9,HGF,ATRX,BRCA1,LRRK2,TAF1
GO:0044773	mitotic DNA damage checkpoint	0.00007591005074610347	0.00007591005074610347	+1	TP53,ATM,CDKN1B,CHEK2,EP300,CCND1,CDKN1A
GO:0048638	regulation of developmental growth	0.00007733113479299112	0.00007733113479299112	+1	PTEN,NOTCH1,EPPK1,CDKN1B,WT1,ERBB4,FGFR2,FGFR3,CDKN1A
GO:1903034	regulation of response to wounding	0.00007821987360126147	0.00007821987360126147	+1	PTEN,EPPK1,CDKN1B,MTOR,TLR4,PDGFRA,FOXA2,CDKN1A
GO:0070141	response to UV-A	0.00007901641431764064	0.00007901641431764064	+1	EGFR,AKT1,CCND1
GO:0032927	positive regulation of activin receptor signaling pathway	0.00007901641431764064	0.00007901641431764064	+1	ACVR1B,ACVR2A,SMAD2
GO:0003281	ventricular septum development	0.00008236132255754905	0.00008236132255754905	+1	GATA3,NOTCH1,FGFR2,SMAD4,TGFBR2
GO:0045736	negative regulation of cyclin-dependent protein serine/threonine kinase activity	0.0000857128311439456	0.0000857128311439456	+1	APC,CDKN2A,CEBPA,CDKN1B
GO:1903052	positive regulation of proteolysis involved in cellular protein catabolic process	0.00008580741638638578	0.00008580741638638578	+1	PTEN,FBXW7,KEAP1,NFE2L2,CEBPA,LRRK2,TAF1
GO:0071103	DNA conformation change	0.00008728850343912368	0.00008728850343912368	+1	TP53,CDKN2A,CTCF,NPM1,SOX9,ATRX,HIST1H1C,HIST1H2BD,H3F3C,ERCC2
GO:0001666	response to hypoxia	0.00008728850343912368	0.00008728850343912368	+1	TP53,VHL,NF1,NOTCH1,NFE2L2,AJUBA,MTOR,EP300,SMAD4
GO:1900407	regulation of cellular response to oxidative stress	0.00008861930119715905	0.00008861930119715905	+1	FBXW7,NFE2L2,AKT1,HGF,TLR4,LRRK2
GO:0006323	DNA packaging	0.00009930641202541867	0.00009930641202541867	+1	TP53,CDKN2A,CTCF,NPM1,SOX9,ATRX,HIST1H1C,HIST1H2BD,H3F3C
GO:0036293	response to decreased oxygen levels	0.00009930641202541867	0.00009930641202541867	+1	TP53,VHL,NF1,NOTCH1,NFE2L2,AJUBA,MTOR,EP300,SMAD4
GO:0001822	kidney development	0.00010044368173092327	0.00010044368173092327	+1	NF1,GATA3,CTNNB1,SOX9,WT1,LRRK2,PDGFRA,FGFR2
GO:1903725	regulation of phospholipid metabolic process	0.00010494756667079507	0.00010494756667079507	+1	PIK3R1,FLT3,IDH1,KIT,PDGFRA,FGFR3
GO:0045732	positive regulation of protein catabolic process	0.00011199683066419427	0.00011199683066419427	+1	PTEN,APC,FBXW7,KEAP1,NFE2L2,CEBPA,CDKN1B,LRRK2,TAF1
GO:0050863	regulation of T cell activation	0.00011576173295936335	0.00011576173295936335	+1	PIK3CA,PIK3R1,CDKN2A,GATA3,RUNX1,AKT1,TGFBR2,CBFB,PTPN11,MAPK8IP1
GO:0043551	regulation of phosphatidylinositol 3-kinase activity	0.00011781717158588576	0.00011781717158588576	+1	PIK3R1,FLT3,KIT,PDGFRA,FGFR3
GO:0031060	regulation of histone methylation	0.00011781717158588576	0.00011781717158588576	+1	CTNNB1,ATRX,BRCA1,SMAD4,NSD1
GO:0045165	cell fate commitment	0.00012120059549611492	0.00012120059549611492	+1	APC,GATA3,SOX9,WT1,FGFR2,FOXA2,SOX17,SMAD2
GO:0032886	regulation of microtubule-based process	0.00012575490505159278	0.00012575490505159278	+1	APC,NAV3,CTNNB1,NPM1,EPHA3,STAG2,BRCA1,SMC1A,SMC3
GO:0007623	circadian rhythm	0.00012683809688813702	0.00012683809688813702	+1	TP53,PTEN,EP300,USP9X,SIN3A,EGR3,NCOR1,EZH2
GO:0044774	mitotic DNA integrity checkpoint	0.00013061505015227358	0.00013061505015227358	+1	TP53,ATM,CDKN1B,CHEK2,EP300,CCND1,CDKN1A
GO:0061026	cardiac muscle tissue regeneration	0.00013061505015227358	0.00013061505015227358	+1	CDKN1B,ERBB4,CDKN1A
GO:0009895	negative regulation of catabolic process	0.0001364743438851525	0.0001364743438851525	+1	PIK3CA,EGFR,CDKN2A,AKT1,HGF,MTOR,LRRK2,TAF1,RPL5,AXIN2
GO:0035265	organ growth	0.00013831953962575988	0.00013831953962575988	+1	PTEN,NOTCH1,SOX9,WT1,ERBB4,FGFR2,FGFR3
GO:1903320	regulation of protein modification by small protein conjugation or removal	0.000140689861022264	0.000140689861022264	+1	PTEN,CDKN2A,FBXW7,CTNNB1,AKT1,BRCA1,LRRK2,TAF1,RPL5
GO:0018105	peptidyl-serine phosphorylation	0.000140689861022264	0.000140689861022264	+1	EGFR,AKT1,BRAF,ATM,MTOR,LRRK2,TGFBR2,TAF1,ATR,NSD1
GO:1902882	regulation of response to oxidative stress	0.0001418117849026369	0.0001418117849026369	+1	FBXW7,NFE2L2,AKT1,HGF,TLR4,LRRK2
GO:0019827	stem cell population maintenance	0.0001418117849026369	0.0001418117849026369	+1	NOTCH1,CTNNB1,SOX9,KIT,SMAD4,SMAD2
GO:0043409	negative regulation of MAPK cascade	0.00014504465630855353	0.00014504465630855353	+1	PTEN,NF1,TLR4,SMAD4,PPP2R1A,MAPK8IP1,MECOM,NCOR1
GO:0045637	regulation of myeloid cell differentiation	0.00014519951946027798	0.00014519951946027798	+1	FBXW7,RUNX1,MTOR,TLR4,EP300,CBFB,SIN3A,ACVR1B,ACVR2A
GO:0050730	regulation of peptidyl-tyrosine phosphorylation	0.00014519951946027798	0.00014519951946027798	+1	TP53,EGFR,FBXW7,FLT3,HGF,ERBB4,KIT,FGFR3,PPP2R1A
GO:0046660	female sex differentiation	0.0001454123793086732	0.0001454123793086732	+1	TBX3,WT1,KIT,PDGFRA,BRCA2
GO:0070482	response to oxygen levels	0.00015079800965048422	0.00015079800965048422	+1	TP53,VHL,NF1,NOTCH1,NFE2L2,AJUBA,MTOR,EP300,SMAD4
GO:0043618	regulation of transcription from RNA polymerase II promoter in response to stress	0.0001518212066608859	0.0001518212066608859	+1	TP53,VHL,NOTCH1,NFE2L2,EP300,TAF1
GO:0098727	maintenance of cell number	0.0001518212066608859	0.0001518212066608859	+1	NOTCH1,CTNNB1,SOX9,KIT,SMAD4,SMAD2
GO:1901522	positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus	0.00015278164251557007	0.00015278164251557007	+1	NOTCH1,NFE2L2,EP300,SMAD4
GO:0072089	stem cell proliferation	0.00016298619716507886	0.00016298619716507886	+1	NF1,CTNNB1,RUNX1,LRRK2,FGFR2,MECOM
GO:0036473	cell death in response to oxidative stress	0.00016298619716507886	0.00016298619716507886	+1	FBXW7,NFE2L2,AKT1,HGF,TLR4,LRRK2
GO:0065004	protein-DNA complex assembly	0.00016770573212784973	0.00016770573212784973	+1	TP53,RB1,NPM1,SOX9,ATRX,TAF1,HIST1H2BD,H3F3C,ERCC2
GO:1902115	regulation of organelle assembly	0.00017157776704511787	0.00017157776704511787	+1	ARHGAP35,NPM1,STAG2,BRCA1,LRRK2,SMAD4,SMC1A,SMC3
GO:0003179	heart valve morphogenesis	0.00017878512500413637	0.00017878512500413637	+1	GATA3,RB1,NOTCH1,SOX9,TGFBR2
GO:0007173	epidermal growth factor receptor signaling pathway	0.00017998834683141202	0.00017998834683141202	+1	PIK3CA,EGFR,PIK3R1,FBXW7,AKT1,SOX9,PTPN11
GO:0071560	cellular response to transforming growth factor beta stimulus	0.00018016558307175514	0.00018016558307175514	+1	STK11,SOX9,EP300,SMAD4,USP9X,TGFBR2,ACVR1B,ACVR2A,SMAD2
GO:0006359	regulation of transcription by RNA polymerase III	0.00018068721121843243	0.00018068721121843243	+1	CEBPA,AR,MTOR,BRCA1
GO:0016242	negative regulation of macroautophagy	0.00018068721121843243	0.00018068721121843243	+1	PIK3CA,AKT1,MTOR,LRRK2
GO:0071482	cellular response to light stimulus	0.0001888270401821486	0.0001888270401821486	+1	TP53,NPM1,STK11,EP300,CDKN1A,TAF1,ATR
GO:0060562	epithelial tube morphogenesis	0.00019476979414606013	0.00019476979414606013	+1	GATA3,NOTCH1,CTNNB1,SOX9,WT1,FGFR2,TGFBR2,SOX17
GO:0033002	muscle cell proliferation	0.000203804943023135	0.000203804943023135	+1	PTEN,NOTCH1,CTNNB1,AKT1,CDKN1B,ERBB4,FGFR2,CDKN1A
GO:1903362	regulation of cellular protein catabolic process	0.00021529286580393594	0.00021529286580393594	+1	PTEN,CDKN2A,FBXW7,KEAP1,NFE2L2,CEBPA,LRRK2,TAF1,RPL5
GO:0031330	negative regulation of cellular catabolic process	0.00021529286580393594	0.00021529286580393594	+1	PIK3CA,CDKN2A,AKT1,HGF,MTOR,LRRK2,TAF1,RPL5,AXIN2
GO:0003170	heart valve development	0.000216654317949485	0.000216654317949485	+1	GATA3,RB1,NOTCH1,SOX9,TGFBR2
GO:0001656	metanephros development	0.000216654317949485	0.000216654317949485	+1	NF1,GATA3,SOX9,WT1,PDGFRA
GO:0050870	positive regulation of T cell activation	0.00022084813268552665	0.00022084813268552665	+1	PIK3CA,PIK3R1,GATA3,RUNX1,AKT1,TGFBR2,CBFB,PTPN11
GO:0043620	regulation of DNA-templated transcription in response to stress	0.00022984373523334106	0.00022984373523334106	+1	TP53,VHL,NOTCH1,NFE2L2,EP300,TAF1
GO:0071559	response to transforming growth factor beta	0.00023058458145767917	0.00023058458145767917	+1	STK11,SOX9,EP300,SMAD4,USP9X,TGFBR2,ACVR1B,ACVR2A,SMAD2
GO:0071456	cellular response to hypoxia	0.00023184117489919915	0.00023184117489919915	+1	TP53,VHL,NOTCH1,NFE2L2,AJUBA,MTOR,EP300
GO:0046425	regulation of receptor signaling pathway via JAK-STAT	0.00023184117489919915	0.00023184117489919915	+1	VHL,NOTCH1,FLT3,ERBB4,KIT,FGFR3,PPP2R1A
GO:1903364	positive regulation of cellular protein catabolic process	0.00023184117489919915	0.00023184117489919915	+1	PTEN,FBXW7,KEAP1,NFE2L2,CEBPA,LRRK2,TAF1
GO:0008593	regulation of Notch signaling pathway	0.0002438101109781941	0.0002438101109781941	+1	EGFR,NOTCH1,FBXW7,AKT1,ELF3,EP300
GO:0060688	regulation of morphogenesis of a branching structure	0.0002484966801772256	0.0002484966801772256	+1	SOX9,HGF,LRRK2,FGFR2
GO:0036294	cellular response to decreased oxygen levels	0.0002696453632683818	0.0002696453632683818	+1	TP53,VHL,NOTCH1,NFE2L2,AJUBA,MTOR,EP300
GO:0045945	positive regulation of transcription by RNA polymerase III	0.00027869595880770036	0.00027869595880770036	+1	CEBPA,AR,MTOR
GO:1904892	regulation of receptor signaling pathway via STAT	0.0002827692797040043	0.0002827692797040043	+1	VHL,NOTCH1,FLT3,ERBB4,KIT,FGFR3,PPP2R1A
GO:0003180	aortic valve morphogenesis	0.0002903602826101214	0.0002903602826101214	+1	GATA3,RB1,NOTCH1,SOX9
GO:0034599	cellular response to oxidative stress	0.00029105417048127163	0.00029105417048127163	+1	TP53,EGFR,FBXW7,NFE2L2,AKT1,HGF,TLR4,LRRK2,PDGFRA
GO:0071479	cellular response to ionizing radiation	0.00031325178378641724	0.00031325178378641724	+1	TP53,GATA3,ATM,CDKN1A,ATR
GO:0008406	gonad development	0.0003154190149991054	0.0003154190149991054	+1	GATA3,SOX9,WT1,KIT,PDGFRA,BRCA2
GO:0007088	regulation of mitotic nuclear division	0.0003293346706500163	0.0003293346706500163	+1	APC,RB1,STAG2,ATM,ATRX,CCND1,SMC1A,SMC3
GO:0031396	regulation of protein ubiquitination	0.0003425643328902313	0.0003425643328902313	+1	PTEN,CDKN2A,FBXW7,AKT1,BRCA1,LRRK2,TAF1,RPL5
GO:0007179	transforming growth factor beta receptor signaling pathway	0.0003568491211433907	0.0003568491211433907	+1	STK11,EP300,SMAD4,USP9X,TGFBR2,ACVR1B,ACVR2A,SMAD2
GO:0045137	development of primary sexual characteristics	0.00035709497409755264	0.00035709497409755264	+1	GATA3,SOX9,WT1,KIT,PDGFRA,BRCA2
GO:1901800	positive regulation of proteasomal protein catabolic process	0.00035709497409755264	0.00035709497409755264	+1	FBXW7,KEAP1,NFE2L2,CEBPA,LRRK2,TAF1
GO:1903039	positive regulation of leukocyte cell-cell adhesion	0.00036924431082854857	0.00036924431082854857	+1	PIK3CA,PIK3R1,GATA3,RUNX1,AKT1,TGFBR2,CBFB,PTPN11
GO:0003007	heart morphogenesis	0.00036924431082854857	0.00036924431082854857	+1	GATA3,NOTCH1,CTNNB1,SOX9,FGFR2,SMAD4,TGFBR2,SOX17
GO:0010518	positive regulation of phospholipase activity	0.00037090001778806075	0.00037090001778806075	+1	EGFR,KIT,PDGFRA,FGFR2,FGFR3
GO:0070601	centromeric sister chromatid cohesion	0.0003827862479911361	0.0003827862479911361	+1	CTNNB1,CTCF,AXIN2
GO:0003176	aortic valve development	0.00038556195800359527	0.00038556195800359527	+1	GATA3,RB1,NOTCH1,SOX9
GO:0048562	embryonic organ morphogenesis	0.0004145311243591756	0.0004145311243591756	+1	NOTCH1,CTNNB1,SOX9,PDGFRA,FGFR2,TGFBR2,SOX17
GO:1904882	regulation of telomerase catalytic core complex assembly	0.0004255894346888859	0.0004255894346888859	+1	ATM,ATR
GO:1905179	negative regulation of cardiac muscle tissue regeneration	0.0004255894346888859	0.0004255894346888859	+1	CDKN1B,CDKN1A
GO:1904884	positive regulation of telomerase catalytic core complex assembly	0.0004255894346888859	0.0004255894346888859	+1	ATM,ATR
GO:0060737	prostate gland morphogenetic growth	0.0004255894346888859	0.0004255894346888859	+1	SOX9,FGFR2
GO:1904868	telomerase catalytic core complex assembly	0.0004255894346888859	0.0004255894346888859	+1	ATM,ATR
GO:0051548	negative regulation of keratinocyte migration	0.0004255894346888859	0.0004255894346888859	+1	PTEN,EPPK1
GO:0048145	regulation of fibroblast proliferation	0.0004358719831683749	0.0004358719831683749	+1	TP53,NF1,CTNNB1,PDGFRA,CDKN1A
GO:0003208	cardiac ventricle morphogenesis	0.0004358719831683749	0.0004358719831683749	+1	GATA3,NOTCH1,FGFR2,SMAD4,TGFBR2
GO:0043552	positive regulation of phosphatidylinositol 3-kinase activity	0.0004379920992775811	0.0004379920992775811	+1	FLT3,KIT,PDGFRA,FGFR3
GO:1902275	regulation of chromatin organization	0.0004480934019674347	0.0004480934019674347	+1	CTNNB1,ATRX,BRCA1,HIST1H1C,SMAD4,SIN3A,NSD1
GO:0071453	cellular response to oxygen levels	0.0004480934019674347	0.0004480934019674347	+1	TP53,VHL,NOTCH1,NFE2L2,AJUBA,MTOR,EP300
GO:1905330	regulation of morphogenesis of an epithelium	0.0004480934019674347	0.0004480934019674347	+1	PTEN,GATA3,SOX9,HGF,MTOR,FGFR2
GO:0046661	male sex differentiation	0.0004669404306860316	0.0004669404306860316	+1	GATA3,TBX3,SOX9,WT1,KIT
GO:0048144	fibroblast proliferation	0.0004669404306860316	0.0004669404306860316	+1	TP53,NF1,CTNNB1,PDGFRA,CDKN1A
GO:0046620	regulation of organ growth	0.0004669404306860316	0.0004669404306860316	+1	PTEN,NOTCH1,WT1,ERBB4,FGFR2
GO:0051783	regulation of nuclear division	0.00047010559130672907	0.00047010559130672907	+1	APC,RB1,STAG2,ATM,ATRX,CCND1,SMC1A,SMC3
GO:0070198	protein localization to chromosome, telomeric region	0.0004908252775224952	0.0004908252775224952	+1	ATM,ATRX,BRCA2,ATR
GO:0060412	ventricular septum morphogenesis	0.0004908252775224952	0.0004908252775224952	+1	NOTCH1,FGFR2,SMAD4,TGFBR2
GO:0018023	peptidyl-lysine trimethylation	0.0004908252775224952	0.0004908252775224952	+1	TET2,ATRX,HIST1H1C,SETD2
GO:0002053	positive regulation of mesenchymal cell proliferation	0.0004965601118373556	0.0004965601118373556	+1	SOX9,FGFR2,TGFBR2
GO:1902105	regulation of leukocyte differentiation	0.0005436504921446315	0.0005436504921446315	+1	CDKN2A,GATA3,FBXW7,RUNX1,MTOR,TLR4,TGFBR2,CBFB
GO:0002573	myeloid leukocyte differentiation	0.0005532889874844421	0.0005532889874844421	+1	FBXW7,RUNX1,CEBPA,MTOR,TLR4,KIT,TGFBR2
GO:0007259	receptor signaling pathway via JAK-STAT	0.0005532889874844421	0.0005532889874844421	+1	VHL,NOTCH1,FLT3,ERBB4,KIT,FGFR3,PPP2R1A
GO:0010828	positive regulation of glucose transmembrane transport	0.0005564934229312522	0.0005564934229312522	+1	PIK3R1,AKT1,BRAF,PTPN11
GO:0048709	oligodendrocyte differentiation	0.0005564934229312522	0.0005564934229312522	+1	PTEN,NF1,NOTCH1,SOX9
GO:0048568	embryonic organ development	0.0005606566057536531	0.0005606566057536531	+1	NOTCH1,CTNNB1,SOX9,KIT,PDGFRA,FGFR2,TGFBR2,SOX17
GO:0051101	regulation of DNA binding	0.0005862145220629472	0.0005862145220629472	+1	GATA3,RB1,CTNNB1,TAF1,SIN3A,NSD1
GO:0031056	regulation of histone modification	0.0005862145220629472	0.0005862145220629472	+1	CTNNB1,ATRX,BRCA1,SMAD4,SIN3A,NSD1
GO:1903037	regulation of leukocyte cell-cell adhesion	0.0005896246025887732	0.0005896246025887732	+1	PIK3CA,PIK3R1,CDKN2A,GATA3,RUNX1,AKT1,TGFBR2,CBFB,PTPN11
GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	0.0006279145516068602	0.0006279145516068602	+1	VHL,NOTCH1,NFE2L2,EP300
GO:0038128	ERBB2 signaling pathway	0.0006279145516068602	0.0006279145516068602	+1	PIK3CA,EGFR,PIK3R1,ERBB4
GO:0007405	neuroblast proliferation	0.0006279145516068602	0.0006279145516068602	+1	NF1,CTNNB1,LRRK2,FGFR2
GO:0048754	branching morphogenesis of an epithelial tube	0.0006332779455175939	0.0006332779455175939	+1	CTNNB1,SOX9,WT1,FGFR2,TGFBR2
GO:0051547	regulation of keratinocyte migration	0.0006413738194521903	0.0006413738194521903	+1	PTEN,EPPK1,MTOR
GO:0030850	prostate gland development	0.0006413738194521903	0.0006413738194521903	+1	AR,SOX9,FGFR2
GO:0097696	receptor signaling pathway via STAT	0.000649699542609688	0.000649699542609688	+1	VHL,NOTCH1,FLT3,ERBB4,KIT,FGFR3,PPP2R1A
GO:0032481	positive regulation of type I interferon production	0.0006778216234915851	0.0006778216234915851	+1	CTNNB1,TLR4,SETD2,EP300,PTPN11
GO:0090218	positive regulation of lipid kinase activity	0.0007019640349454501	0.0007019640349454501	+1	FLT3,KIT,PDGFRA,FGFR3
GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	0.0007105821623271712	0.0007105821623271712	+1	NOTCH1,STK11,EP300,SMAD4,TGFBR2,ACVR1B,ACVR2A,SMAD2
GO:0048565	digestive tract development	0.0007279708514580757	0.0007279708514580757	+1	GATA3,KIT,PDGFRA,FGFR2,SOX17
GO:0003279	cardiac septum development	0.0007279708514580757	0.0007279708514580757	+1	GATA3,NOTCH1,FGFR2,SMAD4,TGFBR2
GO:0001708	cell fate specification	0.0007825079624757519	0.0007825079624757519	+1	APC,SOX9,FOXA2,SOX17
GO:0010517	regulation of phospholipase activity	0.0007825079624757519	0.0007825079624757519	+1	EGFR,KIT,PDGFRA,FGFR2,FGFR3
GO:0046622	positive regulation of organ growth	0.0007825079624757519	0.0007825079624757519	+1	NOTCH1,WT1,ERBB4,FGFR2
GO:0060193	positive regulation of lipase activity	0.0007825079624757519	0.0007825079624757519	+1	EGFR,KIT,PDGFRA,FGFR2,FGFR3
GO:0060421	positive regulation of heart growth	0.0007825079624757519	0.0007825079624757519	+1	NOTCH1,WT1,ERBB4,FGFR2
GO:0071902	positive regulation of protein serine/threonine kinase activity	0.0007825079624757519	0.0007825079624757519	+1	EGFR,FLT3,MAP2K4,PIK3CG,TLR4,LRRK2,KIT,CCND1,EZH2
GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	0.0007941346254007585	0.0007941346254007585	+1	TP53,FBXW7,FLT3,HGF,ERBB4,KIT,FGFR3
GO:0045662	negative regulation of myoblast differentiation	0.0008007157272126493	0.0008007157272126493	+1	NOTCH1,TBX3,SOX9
GO:0051571	positive regulation of histone H3-K4 methylation	0.0008007157272126493	0.0008007157272126493	+1	CTNNB1,BRCA1,SMAD4
GO:2001185	regulation of CD8-positive, alpha-beta T cell activation	0.0008007157272126493	0.0008007157272126493	+1	RUNX1,CBFB,MAPK8IP1
GO:0055123	digestive system development	0.0008310853187970512	0.0008310853187970512	+1	GATA3,KIT,PDGFRA,FGFR2,SOX17
GO:0042246	tissue regeneration	0.0008682214267514939	0.0008682214267514939	+1	EPPK1,CDKN1B,ERBB4,CDKN1A
GO:0010507	negative regulation of autophagy	0.0008917979520565585	0.0008917979520565585	+1	PIK3CA,AKT1,HGF,MTOR,LRRK2
GO:0061045	negative regulation of wound healing	0.0008917979520565585	0.0008917979520565585	+1	PTEN,EPPK1,CDKN1B,PDGFRA,CDKN1A
GO:0043406	positive regulation of MAP kinase activity	0.0009201911726509016	0.0009201911726509016	+1	EGFR,FLT3,MAP2K4,PIK3CG,TLR4,LRRK2,KIT,EZH2
GO:0071241	cellular response to inorganic substance	0.0009281774249020225	0.0009281774249020225	+1	EGFR,CDH1,AKT1,BRAF,CDKN1B,ATRX,LRRK2
GO:1905314	semi-lunar valve development	0.0009654241097902358	0.0009654241097902358	+1	GATA3,RB1,NOTCH1,SOX9
GO:0048872	homeostasis of number of cells	0.0009691114102526481	0.0009691114102526481	+1	FLT3,AKT1,SOX9,KIT,ACVR1B,ACVR2A
GO:0003214	cardiac left ventricle morphogenesis	0.0009932402446585823	0.0009932402446585823	+1	NOTCH1,SMAD4,TGFBR2
GO:0008585	female gonad development	0.0010633223027771525	0.0010633223027771525	+1	WT1,KIT,PDGFRA,BRCA2
GO:0043627	response to estrogen	0.0010633223027771525	0.0010633223027771525	+1	GATA3,CRIPAK,BRCA1,EP300
GO:0097327	response to antineoplastic agent	0.0010633223027771525	0.0010633223027771525	+1	CTNNB1,CDH1,ATRX,BRCA1
GO:1901532	regulation of hematopoietic progenitor cell differentiation	0.0010633223027771525	0.0010633223027771525	+1	GATA3,NOTCH1,RUNX1,CBFB
GO:0072132	mesenchyme morphogenesis	0.0010633223027771525	0.0010633223027771525	+1	NOTCH1,SOX9,TGFBR2,SMAD2
GO:0060445	branching involved in salivary gland morphogenesis	0.001103890420035199	0.001103890420035199	+1	HGF,FGFR2
GO:2000435	negative regulation of protein neddylation	0.001103890420035199	0.001103890420035199	+1	CDKN2A,RPL5
GO:0097694	establishment of RNA localization to telomere	0.001103890420035199	0.001103890420035199	+1	ATM,ATR
GO:0033600	negative regulation of mammary gland epithelial cell proliferation	0.001103890420035199	0.001103890420035199	+1	GATA3,BRCA2
GO:0010226	response to lithium ion	0.001103890420035199	0.001103890420035199	+1	CDH1,CDKN1B
GO:0071285	cellular response to lithium ion	0.001103890420035199	0.001103890420035199	+1	CDH1,CDKN1B
GO:0097695	establishment of protein-containing complex localization to telomere	0.001103890420035199	0.001103890420035199	+1	ATM,ATR
GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	0.0011452900100427672	0.0011452900100427672	+1	KEAP1,NFE2L2,CEBPA,LRRK2,TAF1
GO:0001889	liver development	0.0011605831043389452	0.0011605831043389452	+1	NF1,FBXW7,CEBPA,ARID5B
GO:0046545	development of primary female sexual characteristics	0.0011605831043389452	0.0011605831043389452	+1	WT1,KIT,PDGFRA,BRCA2
GO:0090183	regulation of kidney development	0.0011605831043389452	0.0011605831043389452	+1	GATA3,CTNNB1,SOX9,WT1
GO:0061213	positive regulation of mesonephros development	0.0011874899150671196	0.0011874899150671196	+1	GATA3,SOX9,WT1
GO:1903798	regulation of production of miRNAs involved in gene silencing by miRNA	0.0011874899150671196	0.0011874899150671196	+1	TP53,EGFR,NCOR1
